Timestamp,px_raw,py_raw,pz_raw,r_raw,p_raw,y_raw,px_est,py_est,pz_est,r_est,p_est,y_est
1763276152.733536958694,1.638974000000,2.697278000000,0.101174000000,-0.009505332929,-0.003895715577,1.490013337045,1.634206875215,2.691322093073,0.098060366247,-0.015020998800,-0.005765660444,1.339981163266
1763276152.754337072372,1.663199000000,2.912820000000,0.091411000000,-0.005389078508,-0.005100663974,1.464414530344,1.644152707296,2.772878694317,0.096323215397,-0.014601974315,-0.005711549081,1.345422792058
1763276152.784163951874,1.663199000000,2.912820000000,0.091411000000,-0.005389078508,-0.005100663974,1.464414530344,1.652148354162,2.840074824088,0.095085948003,-0.014201005163,-0.005661937611,1.350626463849
1763276152.793579101562,1.663199000000,2.912820000000,0.091411000000,-0.005389078508,-0.005100663974,1.464414530344,1.656168132496,2.869778731381,0.094065697173,-0.013817334967,-0.005616447985,1.355602582757
1763276152.814043998718,1.663199000000,2.912820000000,0.091411000000,-0.005389078508,-0.005100663974,1.464414530344,1.659978340602,2.900902660967,0.093388478205,-0.013450236313,-0.005574733988,1.360361098185
1763276152.833698034286,1.664252000000,2.911989000000,0.094512000000,-0.005592344519,-0.006647308133,1.465155535992,1.662938076690,2.921959628997,0.093804976749,-0.013104515741,-0.005604383749,1.364944168584
1763276152.854065895081,1.706723000000,3.101325000000,0.089697000000,-0.004950300169,-0.005680199970,1.409267649421,1.677717777321,2.993552843457,0.092678265809,-0.012747891893,-0.005600141601,1.366882550361
1763276152.884191036224,1.706723000000,3.101325000000,0.089697000000,-0.004950300169,-0.005680199970,1.409267649421,1.689640912893,3.054975406989,0.091855592160,-0.012406857036,-0.005596731557,1.368736163045
1763276152.893549919128,1.706723000000,3.101325000000,0.089697000000,-0.004950300169,-0.005680199970,1.409267649421,1.695746200752,3.077907161479,0.091233876334,-0.012080731124,-0.005594061923,1.370508713502
1763276152.913671016693,1.706723000000,3.101325000000,0.089697000000,-0.004950300169,-0.005680199970,1.409267649421,1.701396281542,3.104950808165,0.090795491848,-0.011768863569,-0.005592049739,1.372203746534
1763276152.933691024780,1.710090000000,3.100311000000,0.100294000000,-0.005037087594,-0.007443750676,1.408768158048,1.706419288663,3.123517029421,0.093621707552,-0.011473080291,-0.005667874415,1.373803048186
1763276152.953929901123,1.772158000000,3.263744000000,0.102056000000,-0.009773041088,-0.008311629615,1.318503574919,1.728502194052,3.185161205574,0.096212287718,-0.011401807470,-0.005785432548,1.371384775341
1763276152.983525037766,1.772158000000,3.263744000000,0.102056000000,-0.009773041088,-0.008311629615,1.318503574919,1.746201458950,3.239231300927,0.098210793284,-0.011333385818,-0.005897688040,1.369072250322
1763276152.993522882462,1.772158000000,3.263744000000,0.102056000000,-0.009773041088,-0.008311629615,1.318503574919,1.755533486741,3.256929928242,0.099444937912,-0.011267713725,-0.006004886046,1.366860849270
1763276153.013500928879,1.772158000000,3.263744000000,0.102056000000,-0.009773041088,-0.008311629615,1.318503574919,1.763941911909,3.279870972055,0.100440205528,-0.011204692007,-0.006107259936,1.364746150477
1763276153.033518075943,1.764831000000,3.270107000000,0.101959000000,-0.009611344113,-0.008914069238,1.319303936490,1.767773588639,3.297725824764,0.101130314909,-0.011137689040,-0.006231504333,1.362758958809
1763276153.053569078445,1.835775000000,3.411876000000,0.101382000000,-0.000214034929,-0.005014353356,1.194996806807,1.791587753608,3.352232606270,0.101452969833,-0.010656676719,-0.006216707031,1.355422060139
1763276153.089488029480,1.835775000000,3.411876000000,0.101382000000,-0.000214034929,-0.005014353356,1.194996806807,1.812485058188,3.407976807319,0.101863819806,-0.010196813639,-0.006199256301,1.348406030805
